AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,ESR,ST,FER,RAC1P,PUBCOV
35,20,0,0,0,0,0,0,4,0,0,1,0,2,0,0
3,13,4,1,0,0,0,0,4,1,0,6,0,0,0,0
1,12,4,1,0,1,0,0,0,1,0,6,0,0,0,0
33,20,0,0,0,0,0,0,4,0,0,1,0,2,0,0
33,19,2,0,0,0,0,0,4,0,0,1,0,2,0,0
25,15,0,1,0,0,2,0,4,0,0,1,0,0,1,0
25,15,0,0,0,0,0,0,4,0,0,1,0,2,1,0
5,15,4,1,0,0,0,0,4,0,0,1,0,0,1,0
1,11,4,0,0,1,0,0,0,0,0,6,0,2,1,0
1,11,4,1,0,1,0,0,0,0,0,6,0,0,1,0
12,10,0,0,0,0,4,0,4,0,1,3,0,2,0,0
14,6,0,1,0,0,4,0,4,0,1,1,0,0,0,0
32,8,0,0,0,0,4,0,4,0,1,6,0,2,0,0
8,15,4,1,0,0,0,0,4,0,0,6,0,0,0,0
7,14,4,0,0,0,0,0,4,0,0,6,0,2,0,0
27,15,4,1,0,0,4,0,4,0,1,1,0,0,0,0
4,16,4,1,0,0,0,0,4,0,0,6,0,0,0,0
7,15,0,0,1,0,0,2,4,3,0,1,0,2,0,1
26,0,4,0,0,0,4,0,4,0,1,6,0,1,0,0
30,17,0,1,0,0,0,0,4,0,0,3,0,0,0,0
33,15,0,0,0,0,0,0,4,0,0,1,0,2,0,0
6,13,4,0,0,0,0,0,4,0,0,6,0,1,0,1
46,19,0,1,0,0,4,0,4,0,1,1,0,0,0,0
35,20,0,0,0,0,0,0,4,0,0,1,0,2,0,0
7,18,4,1,0,0,0,0,4,0,0,1,0,0,0,0
2,12,4,0,0,1,0,0,4,0,0,1,0,2,0,0
36,20,0,0,0,0,0,0,4,3,0,1,0,0,0,1
1,12,4,1,0,3,0,0,0,3,0,6,0,0,0,1
3,13,4,0,0,0,0,2,4,3,0,1,0,2,0,0
44,11,2,0,1,0,0,0,4,0,0,6,0,0,0,1
12,11,4,1,1,0,0,2,4,0,0,6,0,0,0,0
38,15,2,0,1,0,0,0,4,1,0,6,0,0,0,1
34,18,3,0,0,0,0,0,4,0,0,1,0,2,0,0
2,13,4,1,0,7,0,0,4,0,0,6,0,0,0,1
47,15,0,0,0,0,3,0,4,0,1,6,0,0,0,0
34,16,0,0,0,0,4,2,4,0,1,1,0,2,0,0
21,21,2,0,0,0,3,0,4,0,1,1,0,1,0,0
20,16,0,0,1,0,0,2,4,1,0,6,0,2,0,0
20,15,0,1,0,0,0,2,2,1,0,6,0,0,0,0
49,11,0,1,0,0,0,0,2,0,0,6,0,0,0,1
49,17,0,0,1,0,0,0,4,1,0,6,0,0,0,1
48,20,0,1,0,0,0,0,4,0,0,1,0,0,0,0
14,20,4,1,0,0,0,0,4,0,0,3,0,0,0,0
37,21,4,1,0,0,0,0,4,1,0,1,0,0,0,0
5,15,0,1,0,0,0,2,4,1,0,1,0,0,0,1
6,18,0,0,0,0,0,2,4,0,0,3,0,1,0,1
10,15,4,0,1,0,2,0,4,1,0,6,0,2,0,1
8,19,4,1,1,0,2,0,4,1,0,6,0,0,0,0
12,19,4,0,0,0,0,2,4,0,0,1,0,2,1,0
27,20,3,0,0,0,0,0,4,0,0,1,0,2,0,0
3,13,4,0,0,0,0,0,4,0,0,6,0,2,0,0
32,18,0,1,0,0,0,0,4,0,0,6,0,0,0,0
44,16,1,0,0,0,3,0,4,0,1,1,0,0,0,0
20,16,4,0,0,0,3,0,4,0,1,1,0,2,0,0
13,15,4,1,0,0,3,0,4,0,1,1,0,0,0,0
1,12,4,1,0,0,0,0,0,0,0,6,0,0,0,1
9,19,0,0,0,0,0,2,4,3,0,3,0,2,0,0
0,11,4,1,0,7,0,0,0,1,0,0,0,0,0,1
37,20,0,0,0,0,0,0,4,1,0,6,0,0,0,0
2,17,4,0,1,2,0,0,4,1,0,1,0,2,0,0
1,13,4,1,1,2,0,0,0,1,0,2,0,0,0,0
6,15,4,0,0,0,0,2,4,3,0,6,0,2,0,0
5,15,4,0,0,0,0,2,4,3,0,6,0,2,0,0
5,15,4,0,0,0,0,2,4,3,0,6,0,2,0,0
16,14,0,1,0,0,4,0,4,0,1,1,0,0,0,0
9,15,0,0,0,0,3,0,4,0,1,6,0,1,0,0
15,18,0,1,0,0,0,0,4,0,0,1,0,0,0,0
11,14,0,0,0,0,4,0,4,0,1,6,0,2,0,0
28,11,0,1,0,0,4,0,4,0,1,6,0,0,0,0
29,11,0,0,0,0,0,0,4,0,0,1,0,2,0,0
4,18,4,0,0,0,0,0,4,0,0,1,0,2,0,0
2,12,4,1,0,3,0,0,4,0,0,6,0,0,0,1
49,15,0,0,1,0,0,0,4,0,0,6,0,0,0,1
4,19,4,1,0,0,0,0,4,0,0,1,0,0,0,0
45,20,2,0,0,0,4,0,4,0,1,6,0,0,0,0
0,11,4,1,0,5,0,0,0,1,0,0,0,0,0,1
12,19,0,0,0,0,0,0,4,1,0,1,0,2,0,1
29,20,0,0,0,0,0,0,4,0,0,1,0,2,0,0
20,15,0,0,0,0,4,0,4,0,1,1,0,2,0,0
1,12,4,0,0,1,0,0,0,0,0,6,0,2,0,0
3,13,4,1,0,0,0,2,4,0,0,1,0,0,0,1
13,19,0,0,0,0,4,0,4,0,1,6,0,1,0,0
38,15,2,0,0,0,0,2,4,1,0,1,0,0,0,0
18,12,4,1,0,0,0,2,4,1,0,1,0,0,0,0
4,18,4,1,0,0,0,0,4,1,0,1,0,0,0,0
35,18,3,1,0,0,0,0,4,0,0,6,0,0,0,0
13,18,4,1,0,0,0,0,4,3,0,1,0,0,1,0
13,20,4,1,0,0,0,2,4,3,0,1,0,0,0,1
28,20,0,0,0,0,3,2,4,1,1,3,0,2,0,0
45,16,0,0,1,0,0,0,4,0,0,6,0,0,0,0
36,10,0,1,0,0,0,0,4,0,0,1,0,0,0,0
11,16,0,0,0,0,0,2,4,1,0,1,0,2,0,0
16,16,0,1,0,0,0,2,4,0,0,1,0,0,0,0
45,20,4,0,0,0,0,0,4,1,0,1,0,0,0,0
48,18,0,0,1,0,3,0,2,0,1,6,0,0,0,0
9,18,0,1,1,0,0,2,4,0,0,1,0,0,0,0
8,17,0,0,0,0,0,2,4,0,0,1,0,2,0,0
27,15,4,1,0,0,0,2,4,0,0,1,0,0,0,0
21,15,0,1,0,0,4,0,4,0,1,1,0,0,0,0
20,15,0,0,0,0,3,0,4,0,1,6,0,1,0,0
39,14,4,1,1,0,0,0,4,0,0,6,0,0,0,1
13,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
43,12,0,0,0,0,0,0,4,0,0,6,0,0,0,0
34,20,2,0,1,0,0,2,4,1,0,1,0,2,0,1
8,16,4,1,0,0,0,2,4,1,0,1,0,0,0,0
2,12,4,0,1,7,0,2,4,1,0,6,0,2,0,1
16,12,0,0,0,0,0,2,4,0,0,6,0,1,0,0
24,16,4,1,0,0,0,2,4,0,0,6,0,0,0,1
32,16,4,0,1,0,0,0,4,0,0,6,0,2,1,0
25,15,4,0,0,0,0,0,4,0,0,1,0,2,1,0
10,18,4,0,0,0,0,2,4,0,0,1,0,2,1,1
3,14,4,0,0,0,0,0,4,0,0,6,0,2,0,0
0,10,4,0,0,1,0,0,0,0,0,0,0,2,0,0
25,15,2,0,0,0,0,0,4,1,0,6,0,2,0,0
3,14,4,1,0,0,0,2,4,1,0,3,0,0,0,0
15,9,2,1,1,0,0,0,4,0,0,6,0,0,0,1
26,18,4,1,1,0,0,0,4,0,0,1,0,0,0,0
9,20,4,0,0,0,3,0,4,0,1,1,0,2,0,0
13,19,0,0,0,0,0,0,4,3,0,1,0,1,1,0
47,20,4,1,0,0,0,0,4,0,0,6,0,0,0,0
21,17,4,1,0,0,0,0,4,0,0,2,0,0,0,0
16,20,0,0,0,0,0,0,4,1,0,6,0,2,0,0
21,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
0,10,4,0,0,1,0,0,0,0,0,0,0,2,0,0
26,19,0,0,0,0,0,2,4,1,0,1,0,2,0,0
44,18,2,0,0,0,3,0,4,0,1,6,0,0,0,0
19,21,4,0,0,0,3,0,4,0,1,1,0,2,0,0
15,21,0,0,0,0,0,2,4,0,0,6,0,1,0,0
43,16,0,1,0,0,0,0,4,3,0,6,0,0,0,0
38,16,0,0,0,0,0,0,4,1,0,6,0,0,0,0
16,17,0,1,0,0,0,0,4,3,0,1,0,0,0,0
13,17,0,0,0,0,0,2,4,3,0,1,0,2,0,0
12,20,0,0,0,0,0,0,4,1,0,6,0,1,0,0
30,8,0,1,0,0,4,0,4,0,1,1,0,0,0,0
28,15,0,0,0,0,4,0,4,0,1,1,0,2,0,0
8,18,4,1,0,0,3,0,4,0,1,1,0,0,0,0
3,12,4,1,0,0,0,0,4,0,0,6,0,0,0,1
1,11,4,0,0,1,0,0,0,0,0,6,0,2,0,1
1,12,4,1,0,0,0,0,0,0,0,6,0,0,0,1
9,15,4,0,1,0,0,0,4,1,0,6,0,2,0,1
32,20,0,0,0,0,0,0,4,1,0,6,0,2,0,0
1,13,4,1,0,7,0,0,0,0,0,6,0,0,0,0
21,14,4,1,0,0,0,0,4,0,0,1,0,0,0,0
15,13,0,1,0,0,0,0,4,0,0,1,0,0,0,0
24,18,0,0,0,0,0,0,4,3,0,6,0,2,0,0
9,0,4,0,0,0,0,0,4,3,0,1,0,2,0,0
6,0,4,1,0,0,0,0,4,3,0,1,0,0,0,0
25,19,0,0,1,0,0,0,4,2,0,1,0,2,0,0
37,16,0,1,1,0,0,0,4,0,0,6,0,0,0,1
15,19,2,0,0,0,3,2,4,0,1,1,0,2,0,0
7,18,4,1,0,0,3,2,4,0,1,1,0,0,0,0
38,15,4,1,1,0,0,0,4,3,0,6,0,0,0,1
11,15,0,1,0,0,0,2,4,0,0,1,0,0,0,0
9,18,0,0,0,0,0,2,4,0,0,6,0,2,0,0
36,13,0,0,0,0,0,0,4,3,0,1,0,0,0,0
4,15,4,0,0,0,0,0,4,3,0,3,0,2,0,0
34,18,2,1,0,0,4,0,4,0,1,1,0,0,0,0
39,15,2,0,0,0,0,0,4,0,0,1,0,0,0,0
20,15,4,1,0,0,0,0,2,0,0,3,0,0,0,0
47,17,0,1,1,0,0,0,4,0,0,6,0,0,0,1
45,15,0,0,0,0,0,0,4,0,0,1,0,0,0,0
22,18,0,0,0,0,0,0,4,0,0,1,0,2,0,0
9,18,4,0,0,0,0,0,4,0,0,2,0,2,0,0
6,15,4,1,0,0,0,0,4,1,0,6,0,0,0,0
1,11,0,1,0,0,0,0,0,3,0,6,0,0,0,0
8,15,4,0,0,0,0,0,4,0,0,1,0,2,0,0
15,13,4,0,0,0,4,0,4,0,1,6,0,2,0,1
49,0,2,0,0,0,4,0,4,0,1,6,0,0,0,1
23,21,0,0,0,0,3,0,4,0,1,3,0,2,0,0
29,8,3,1,0,0,4,0,4,0,1,1,0,0,0,0
0,11,4,1,0,5,0,0,0,0,0,0,0,0,0,1
29,15,4,0,0,0,4,0,4,0,1,6,0,2,0,0
13,18,4,0,0,0,0,0,4,0,0,6,0,2,0,1
48,18,0,0,0,0,0,0,4,0,0,6,0,0,0,0
28,15,3,0,0,0,4,0,4,0,1,1,0,2,0,0
2,12,4,1,0,7,0,0,4,0,0,6,0,0,0,0
48,15,0,0,1,0,0,0,4,0,0,6,0,0,0,1
22,18,3,1,0,0,4,0,4,0,1,1,0,0,0,0
21,15,4,0,0,0,4,0,4,0,1,1,0,2,0,0
32,20,0,1,0,0,0,0,4,0,0,1,0,0,0,0
28,20,0,0,0,0,0,0,4,0,0,1,0,2,0,0
4,18,4,0,0,0,0,0,4,1,0,1,0,2,0,0
1,12,4,0,0,1,0,0,0,1,0,1,0,2,0,0
3,17,4,1,0,0,0,2,4,2,0,1,0,0,0,1
2,12,4,0,0,0,0,0,4,0,0,6,0,2,1,1
36,14,4,1,0,0,0,0,4,0,0,6,0,0,1,1
36,15,0,1,1,0,0,0,4,1,0,6,0,0,0,1
40,15,0,0,0,0,0,0,4,1,0,1,0,0,0,1
1,10,4,0,1,3,0,0,0,1,0,6,0,2,0,1
15,17,4,0,0,0,0,0,4,3,0,1,0,2,1,0
39,15,0,0,0,0,0,0,4,0,0,6,0,0,0,0
20,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
48,15,2,0,0,0,0,0,4,0,0,6,0,0,1,0
47,21,0,0,0,0,0,0,4,0,0,1,0,0,0,0
21,17,0,0,0,0,4,0,4,0,1,6,0,2,0,0
24,15,0,1,0,0,4,0,4,0,1,1,0,0,0,0
5,12,4,0,0,0,4,0,4,0,1,1,0,2,0,0
46,19,0,1,0,0,0,0,4,0,0,6,0,0,0,0
46,15,2,1,0,0,0,0,4,0,0,6,0,0,0,0
2,13,4,0,0,0,0,0,4,0,0,1,0,2,0,1
1,12,4,1,0,0,0,0,0,3,0,3,0,0,0,0
21,15,0,0,0,0,0,0,4,3,0,6,0,2,0,0
2,12,4,1,0,1,0,0,4,0,0,6,0,0,0,0
35,19,0,0,0,0,0,0,4,0,0,6,0,2,0,0
38,19,0,0,0,0,0,0,4,0,0,1,0,0,0,0
45,8,0,0,0,0,0,0,4,0,0,6,0,0,0,0
22,12,2,0,0,0,0,0,4,0,0,6,0,2,0,1
18,13,4,1,0,0,0,0,4,0,0,1,0,0,0,0
10,13,0,1,0,0,0,0,4,0,0,3,0,0,0,0
39,7,0,0,0,0,4,0,4,0,1,1,0,0,0,0
6,15,4,0,0,0,0,0,4,0,0,1,0,2,0,0
23,15,0,0,0,0,0,0,4,2,0,1,0,2,0,0
0,12,4,1,0,1,0,0,0,2,0,0,0,0,0,0
8,13,0,0,0,0,0,0,4,1,0,6,0,1,0,0
27,15,4,0,0,0,4,0,4,0,1,6,0,2,0,0
4,15,4,0,0,0,4,0,4,0,1,1,0,2,0,0
20,13,0,0,0,0,4,0,4,3,1,6,0,2,0,0
1,13,4,0,0,2,0,0,0,3,0,1,0,2,0,1
44,20,0,0,0,0,0,0,4,3,0,6,0,0,0,0
44,20,0,1,1,0,0,0,4,3,0,6,0,0,0,0
47,16,2,1,0,0,0,0,4,0,0,1,0,0,0,0
2,13,4,0,0,1,0,0,4,0,0,6,0,2,0,0
5,15,4,0,0,0,0,0,4,0,0,6,0,2,1,0
25,14,2,1,0,0,0,2,2,0,0,6,0,0,0,1
49,17,2,0,0,0,0,0,4,0,0,1,0,0,0,0
43,4,1,0,1,0,4,0,4,0,1,6,0,0,0,1
14,18,0,0,0,0,0,0,4,0,0,6,0,1,0,0
13,13,0,0,0,0,4,0,4,0,1,1,0,2,0,0
1,10,4,0,0,0,0,2,0,3,0,6,0,2,0,1
37,15,0,1,0,0,4,0,4,0,1,1,0,0,0,0
37,15,0,0,0,0,4,0,4,0,1,6,0,0,0,0
7,18,4,1,0,0,0,0,4,1,0,1,0,0,0,0
6,18,4,1,0,0,0,0,4,1,0,6,0,0,0,0
5,18,4,1,0,0,0,2,4,0,0,1,0,0,0,0
45,15,2,0,0,0,0,0,4,3,0,6,0,0,0,0
48,15,0,0,0,0,0,0,4,0,0,6,0,0,0,0
32,14,0,1,0,0,4,0,4,0,1,1,0,0,0,0
30,18,0,0,0,0,3,0,4,0,1,1,0,2,0,0
14,20,0,0,0,0,0,0,4,0,0,6,0,2,0,0
23,20,0,1,0,0,0,0,2,0,0,3,0,0,0,1
12,16,0,0,1,0,3,0,4,0,1,6,0,2,0,0
41,21,0,1,0,0,0,0,4,0,0,1,0,0,0,0
29,20,0,0,0,0,4,0,4,0,1,6,0,2,0,0
21,15,0,0,0,0,4,0,4,0,1,6,0,1,0,0
29,5,0,1,0,0,4,0,4,0,1,1,0,0,0,0
6,18,4,1,0,0,0,0,4,1,0,6,0,0,0,0
3,14,4,0,0,0,0,0,4,1,0,6,0,2,0,0
48,8,1,0,0,0,4,0,4,0,1,1,0,0,0,0
5,18,4,1,0,0,0,2,4,0,0,1,0,0,0,0
5,18,4,1,0,0,0,2,4,3,0,1,0,0,0,0
25,15,4,0,0,0,0,0,4,1,0,3,0,2,1,1
8,15,4,1,1,0,0,0,4,1,0,6,0,0,1,1
6,15,4,0,0,0,0,0,4,1,0,3,0,1,1,1
34,20,2,0,0,0,0,0,4,0,0,1,0,2,0,0
3,14,4,0,1,0,0,0,4,0,0,6,0,2,0,1
41,19,2,0,0,0,0,2,4,0,0,1,0,0,0,1
9,18,4,1,0,0,0,2,4,0,0,1,0,0,0,0
12,15,0,1,0,0,0,0,4,3,0,1,0,0,0,0
10,15,0,1,0,0,4,0,4,0,1,1,0,0,0,0
10,15,0,0,0,0,4,0,4,0,1,6,0,1,0,0
47,15,0,0,0,0,0,0,4,0,0,6,0,0,0,0
41,15,3,0,0,0,0,0,4,0,0,6,0,0,0,0
31,15,4,0,1,0,0,0,4,0,0,6,0,2,1,1
48,17,2,0,1,0,0,0,4,0,0,6,0,0,1,1
8,15,4,1,0,0,0,0,4,0,0,2,0,0,1,0
40,20,0,0,1,0,0,0,4,1,0,6,0,0,0,1
41,13,0,0,0,0,0,2,4,0,0,6,0,0,0,0
35,16,0,0,1,0,0,0,4,1,0,6,0,2,0,1
3,15,4,0,0,0,0,0,4,1,0,6,0,2,0,0
19,15,2,0,0,0,0,0,4,0,0,1,0,2,0,0
24,17,0,0,0,0,0,2,4,2,0,1,0,2,0,0
25,13,0,1,0,0,0,2,4,0,0,6,0,0,0,0
14,17,4,0,0,0,0,0,4,0,0,1,0,2,0,0
15,19,0,0,0,0,0,2,4,1,0,1,0,2,0,0
23,8,0,1,0,0,4,0,4,0,1,1,0,0,0,0
24,14,0,0,0,0,4,0,4,0,1,1,0,2,0,0
2,13,4,0,0,1,4,0,4,0,1,6,0,2,0,0
36,14,2,1,1,0,0,2,4,1,0,3,0,0,0,0
32,15,4,1,0,0,0,0,2,3,0,1,0,0,1,1
47,0,4,1,1,0,0,0,4,0,0,3,0,0,1,0
48,17,0,0,0,0,0,0,4,0,0,6,0,0,0,0
41,16,0,1,1,0,0,0,2,0,0,6,0,0,0,0
39,15,0,0,1,0,0,0,4,1,0,1,0,0,0,0
42,5,1,0,0,0,4,0,4,0,1,6,0,0,0,0
49,11,2,0,0,0,3,0,4,0,1,1,0,0,0,0
24,19,0,0,0,0,0,0,4,0,0,1,0,2,0,0
1,11,4,0,0,1,0,0,0,0,0,6,0,2,0,1
17,14,0,0,0,0,4,0,4,0,1,6,0,2,0,1
23,18,0,0,0,0,0,0,2,0,0,6,0,2,1,0
5,15,4,0,0,0,2,2,4,0,0,1,0,2,1,0
3,13,4,1,0,0,0,0,4,0,0,6,0,0,1,0
41,16,0,1,1,0,0,0,2,3,0,1,0,0,0,1
4,18,4,0,0,0,0,0,4,0,0,1,0,2,0,0
18,16,0,0,0,0,3,2,4,0,1,6,0,2,0,0
32,16,2,1,1,0,4,0,4,0,1,6,0,0,0,1
0,10,4,1,0,6,0,0,0,0,0,0,0,0,0,1
33,19,2,0,1,0,0,0,4,1,0,1,0,2,0,0
25,16,4,0,0,0,0,2,4,1,0,1,0,2,0,0
47,16,0,1,1,0,3,0,4,0,1,6,0,0,0,0
43,18,0,0,1,0,3,0,4,0,1,1,0,0,0,0
19,12,0,0,0,0,0,0,4,1,0,1,0,2,0,0
18,15,0,1,0,0,0,0,4,1,0,1,0,0,0,0
38,2,0,0,0,0,4,0,4,0,1,1,0,0,0,0
4,19,4,0,0,0,0,0,4,0,0,1,0,2,0,0
27,18,0,1,1,0,4,0,4,0,1,6,0,0,0,0
38,20,0,1,0,0,0,0,2,0,0,1,0,0,0,1
40,20,0,0,0,0,0,0,4,2,0,1,0,0,0,0
1,12,4,1,0,1,0,0,0,0,0,3,0,0,0,0
33,19,4,1,0,0,0,0,4,0,0,1,0,0,0,0
46,0,2,0,1,0,4,0,4,3,1,6,0,0,0,1
43,11,2,0,0,0,0,0,4,0,0,6,0,0,0,0
18,8,4,0,0,0,0,0,4,3,0,1,0,2,0,0
41,9,4,1,0,0,3,0,4,0,1,6,0,0,0,0
8,17,0,0,0,0,0,2,4,0,0,1,0,2,0,0
11,18,0,1,0,0,0,2,4,3,0,1,0,0,0,0
45,15,0,0,1,0,0,0,4,0,0,1,0,0,0,0
39,14,0,0,0,0,0,0,4,3,0,1,0,0,0,0
23,18,2,0,0,0,0,0,4,0,0,6,0,2,0,1
3,13,4,1,0,0,0,0,4,0,0,3,0,0,0,1
0,11,4,0,0,8,0,0,0,0,0,0,0,2,0,1
35,17,4,1,1,0,0,0,4,1,0,6,0,0,0,1
37,15,1,0,1,0,0,0,4,0,0,1,0,0,0,0
11,17,4,0,0,0,0,0,4,0,0,1,0,2,0,0
7,18,4,1,0,0,0,0,4,0,0,1,0,0,0,0
3,14,4,0,0,0,0,0,4,0,0,1,0,2,0,0
17,15,3,1,1,0,4,0,4,0,1,1,0,0,0,1
19,21,0,1,0,0,4,0,4,0,1,6,0,0,0,0
47,19,0,1,0,0,0,0,4,0,0,3,0,0,0,0
19,21,0,0,0,0,4,0,4,0,1,3,0,2,0,0
44,15,0,0,0,0,0,0,4,1,0,1,0,0,0,0
45,17,0,1,1,0,0,0,4,3,0,1,0,0,0,0
49,8,0,0,1,0,3,0,4,0,1,6,0,0,0,0
45,13,1,1,0,0,3,2,4,0,1,1,0,0,0,0
41,14,4,0,1,0,3,2,4,3,1,6,0,0,0,0
34,16,2,0,0,0,3,0,4,0,1,1,0,2,1,0
2,14,4,0,0,7,0,0,4,1,0,6,0,2,1,1
32,18,2,0,0,0,0,0,4,1,0,6,0,2,0,0
18,15,0,0,0,0,4,0,4,0,1,1,0,2,0,0
41,20,4,1,0,0,3,0,4,1,1,3,0,0,0,1
31,17,3,1,1,0,0,0,3,1,0,6,0,0,0,0
43,19,2,0,0,0,3,2,4,3,1,1,0,0,0,0
38,18,1,0,0,0,4,0,4,0,1,1,0,0,0,0
2,12,4,0,0,7,0,0,4,0,0,3,0,2,0,1
10,20,4,0,0,0,0,2,4,1,0,1,0,2,0,0
27,19,0,0,0,0,0,0,4,0,0,1,0,2,0,0
3,18,4,0,0,0,0,0,4,0,0,1,0,2,0,0
16,19,2,1,1,0,2,0,2,1,0,6,0,0,0,1
37,19,2,0,1,0,0,0,4,1,0,6,0,0,0,0
14,20,3,0,1,0,0,0,4,1,0,3,0,2,1,0
9,17,4,0,0,0,0,0,4,1,0,1,0,2,0,0
14,16,4,1,0,0,0,0,4,1,0,3,0,0,0,0
31,16,0,0,0,0,0,0,4,3,0,1,0,2,1,0
30,16,0,1,0,0,0,0,4,3,0,1,0,0,1,0
10,20,4,1,0,0,0,0,4,0,0,1,0,0,0,0
7,15,4,0,0,0,0,0,4,0,0,6,0,2,0,0
26,18,0,0,0,0,0,0,4,0,0,1,0,2,0,0
2,13,4,1,0,1,0,0,4,3,0,6,0,0,0,0
49,19,4,1,0,0,0,0,4,0,0,6,0,0,0,1
47,11,0,0,1,0,0,0,4,0,0,6,0,0,0,1
43,15,2,0,0,0,0,0,4,1,0,1,0,0,0,0
45,15,0,0,0,0,0,0,4,0,0,6,0,0,0,0
27,19,0,0,0,0,0,0,4,0,0,6,0,2,0,0
1,12,4,1,0,2,0,0,0,0,0,6,0,0,0,0
25,15,0,1,0,0,4,2,4,3,1,1,0,0,0,0
22,20,0,0,1,0,3,2,4,3,1,6,0,2,0,0
19,18,4,0,0,0,0,0,4,0,0,3,0,1,1,1
29,20,0,1,0,0,0,0,4,1,0,6,0,0,0,0
40,13,0,0,0,0,3,0,4,0,1,6,0,0,0,0
10,18,4,0,0,0,0,0,4,0,0,6,0,2,0,0
49,17,0,0,0,0,0,0,4,0,0,6,0,0,0,0
46,19,0,0,0,0,0,0,4,0,0,1,0,0,1,0
8,12,0,1,0,0,4,0,4,0,1,1,0,0,0,0
5,10,0,0,0,0,4,0,4,0,1,1,0,2,0,0
38,15,0,0,0,0,0,0,4,0,0,6,0,0,0,0
8,19,4,0,0,0,0,0,4,0,0,1,0,2,0,0
9,15,0,0,0,0,0,0,4,0,0,3,0,2,0,0
21,15,0,1,0,0,0,0,4,0,0,1,0,0,0,0
7,18,4,0,0,0,0,0,4,2,0,1,0,2,0,0
33,19,0,0,0,0,0,0,4,0,0,1,0,2,0,0
13,17,0,1,0,0,0,1,4,0,0,1,0,0,0,0
19,20,0,0,0,0,0,0,4,3,0,1,0,2,0,0
16,15,2,0,0,0,0,0,4,3,0,1,0,2,0,0
16,18,0,1,0,0,0,0,4,1,0,2,0,0,0,1
13,19,0,0,0,0,0,0,4,1,0,6,0,2,0,1
3,14,4,0,0,0,4,0,4,0,1,6,0,2,0,0
30,19,0,0,0,0,0,0,4,3,0,1,0,2,0,0
1,13,4,0,0,1,0,0,0,3,0,6,0,2,0,0
0,11,4,1,0,1,0,0,0,3,0,0,0,0,0,0
15,15,4,0,0,0,4,0,4,0,1,6,0,1,0,0
42,15,0,1,1,0,4,0,4,0,1,1,0,0,0,1
38,15,0,0,1,0,4,0,4,0,1,1,0,0,0,1
12,17,4,1,0,0,4,0,4,0,1,1,0,0,0,1
32,15,0,0,0,0,0,0,4,1,0,1,0,2,0,0
2,12,4,1,0,1,0,0,4,1,0,6,0,0,0,0
1,11,4,0,0,1,0,0,0,1,0,6,0,2,0,0
42,15,0,1,0,0,0,0,2,0,0,6,0,0,1,1
39,21,4,1,1,0,0,0,4,2,0,1,0,0,1,0
39,15,4,1,0,0,0,0,4,3,0,1,0,0,0,0
31,15,0,1,0,0,0,0,4,0,0,2,0,0,0,0
35,18,0,0,0,0,0,0,4,1,0,1,0,2,0,0
2,12,4,1,0,1,0,0,4,1,0,1,0,0,0,0
32,18,0,0,0,0,0,0,4,0,0,1,0,2,0,0
2,13,4,0,0,1,0,0,4,1,0,1,0,2,0,0
1,11,4,0,0,1,0,0,0,1,0,6,0,2,0,0
41,15,2,1,0,0,2,0,4,1,0,1,0,0,0,0
48,20,0,0,0,0,0,0,4,0,0,6,0,0,0,0
37,17,0,0,0,0,0,0,4,1,0,6,0,0,0,0
1,12,4,0,0,2,0,0,0,1,0,6,0,2,0,0
0,11,4,0,0,2,0,0,0,1,0,0,0,2,0,0
3,13,4,0,1,0,0,0,4,0,0,6,0,2,0,1
0,11,4,0,0,1,0,0,0,3,0,0,0,2,0,0
22,19,4,0,0,0,0,0,4,0,0,1,0,2,1,0
19,20,0,0,0,0,0,2,2,1,0,6,0,2,0,0
33,17,3,0,0,0,3,0,4,0,1,6,0,2,0,1
4,0,4,1,1,0,3,0,4,0,1,6,0,0,0,1
19,20,4,1,1,0,0,2,2,0,0,6,0,0,1,1
9,20,0,0,0,0,4,0,4,0,1,6,0,2,0,0
41,17,4,0,0,0,3,0,4,0,1,1,0,0,0,0
4,18,4,1,0,0,0,0,4,0,0,6,0,0,0,0
1,11,4,1,0,1,0,0,0,0,0,6,0,0,0,0
43,18,4,1,0,0,0,0,4,0,0,1,0,0,0,0
39,19,2,0,1,0,0,0,4,1,0,1,0,0,1,0
5,18,4,1,0,0,0,2,4,0,0,6,0,0,0,0
6,18,4,1,0,0,0,2,4,0,0,6,0,0,0,0
6,18,4,1,0,0,0,2,4,0,0,6,0,0,0,0
6,18,4,1,0,0,0,2,4,0,0,6,0,0,0,0
29,20,4,1,0,0,3,2,4,3,1,1,0,0,0,1
25,19,4,0,0,0,4,1,4,0,1,6,0,2,0,0
31,15,4,1,0,0,4,1,4,0,1,6,0,0,0,0
18,20,0,0,0,0,4,0,4,0,1,3,0,2,0,0
35,15,0,0,1,0,0,0,4,3,0,6,0,2,0,0
47,14,0,0,0,0,3,0,4,0,1,6,0,0,0,1
10,18,4,0,0,0,0,0,4,0,0,1,0,2,0,0
2,13,4,0,0,1,0,0,4,1,0,6,0,2,0,0
14,19,0,0,0,0,0,0,4,3,0,1,0,2,0,0
